sample_index,sample_name,layout,rig_id,strict_roi_surface_recall,strict_roi_surface_precision,strict_roi_surface_f2,strict_roi_false_empty_rate,strict_roi_overfill_ratio,strict_roi_surface_iou_weighted,strict_roi_surface_iou_unweighted,strict_roi_filled_iou_weighted,strict_roi_filled_iou_unweighted,strict_roi_robert_loss,strict_roi_robert_coverage,strict_roi_robert_overfill,strict_roi_gt_surface_voxels,strict_roi_reconstruction_voxels,visible_gt_surface_voxels,distance_gt_surface_voxels,distance_reconstruction_voxels,gt_to_reconstruction_median_cm,gt_to_reconstruction_p95_cm,reconstruction_to_gt_median_cm,reconstruction_to_gt_p95_cm,visible_gt_recall_at_5cm,surface_precision_at_5cm,surface_f1_at_5cm,surface_f2_at_5cm,visible_gt_recall_at_10cm,surface_precision_at_10cm,surface_f1_at_10cm,surface_f2_at_10cm,visible_gt_recall_at_15cm,surface_precision_at_15cm,surface_f1_at_15cm,surface_f2_at_15cm,free_volume_voxels_total,certified_free_volume_fraction,single_view_certified_free_volume_fraction,redundantly_certified_free_volume_fraction,unknown_free_volume_fraction,roi_certified_free_volume_fraction,roi_single_view_certified_free_volume_fraction,roi_redundantly_certified_free_volume_fraction,roi_unknown_free_volume_fraction,roi_visible_1plus,roi_visible_2plus,roi_visible_3plus,visible_by_at_least_1_camera,visible_by_at_least_2_cameras,visible_by_at_least_3_cameras,redundant_coverage_fraction,single_view_risk_fraction,blind_surface_fraction,observable_surface_fraction,redundant_surface_fraction,strong_redundancy_fraction,single_view_surface_fraction,strict_missed_surface_fraction,strict_extra_surface_fraction,navigation_visibility_score,headline_threshold_cm,mean_view_diversity_deg,metric_scope,num_depth_cameras,raw_depth_mb_per_sample,reconstruction_voxels_total,gt_props_voxels_total,gt_surface_voxels_total,roi_x_min,roi_x_max,roi_y_min,roi_y_max,roi_z_min,roi_z_max
14,sample_0014,C2_radial_echo,3Cam,0.06302325581395349,0.06191559262067223,0.06279856392325361,0.9369767441860465,0.8632558139534884,0.01881757317277605,0.010772432366262701,0.02676104811869419,0.014108799889613301,9.887495202564828,0.12098700149889263,1.097365217807208,8600,7914,7722,8600,7914,51.96152500135337,154.10629576725057,90.13878322977226,202.81457137440142,0.0214970214970215,0.022239070002527166,0.02186175076586466,0.021641443007805024,0.050893550893550896,0.06191559262067223,0.0558661162735847,0.05277243120181711,0.08521108521108521,0.09565327268132423,0.09013073956800373,0.08711306072258092,546965,0.9285073085115135,0.3365389010265739,0.5919684074849396,0.07149269148848647,0.9285073085115135,0.3365389010265739,0.5919684074849396,0.07149269148848647,0.8979069767441861,0.5116279069767442,0.08430232558139535,0.8979069767441861,0.5116279069767442,0.08430232558139535,0.5116279069767442,0.38627906976744186,0.10209302325581396,0.8979069767441861,0.5116279069767442,0.08430232558139535,0.38627906976744186,0.9369767441860465,0.9380844073793277,55.715761988086896,10.0,96.96688773597579,roi,3,3.6864,10550,32703,14498,-4.0,4.0,0.0,2.35,-2.0,2.0
18,sample_0018,C2_radial_echo,3Cam,0.07338820301783265,0.07680273076376049,0.07404660194274293,0.9266117969821673,0.7419981710105167,0.020983001335854803,0.012123155869146888,0.03191078191093495,0.01693783603331342,9.542030914134584,0.13887342307707484,0.930765145147664,8748,7031,8106,8748,7031,54.083269937863356,221.62750476266925,74.33034484420095,174.92855945199764,0.021342215642733777,0.02688095576731617,0.02379350581448022,0.022259516952756072,0.05650135701949174,0.07680273076376049,0.06510615815489379,0.0596551003181123,0.08598568961263262,0.11051059593229981,0.09671765320539776,0.08997939958573213,546734,0.9190191208156069,0.3240222850600109,0.5949968357555959,0.08098087918439315,0.9190191208156069,0.3240222850600109,0.5949968357555959,0.08098087918439315,0.9266117969821673,0.4163237311385459,0.02114769090077732,0.9266117969821673,0.4163237311385459,0.02114769090077732,0.4163237311385459,0.5102880658436214,0.07338820301783265,0.9266117969821673,0.4163237311385459,0.02114769090077732,0.5102880658436214,0.9266117969821673,0.9231972692362396,51.64166409199801,10.0,97.7787892865379,roi,3,3.6864,9548,32347,14191,-4.0,4.0,0.0,2.35,-2.0,2.0
22,sample_0022,C2_radial_echo,3Cam,0.06036527514231499,0.06316067653276955,0.06090438335732441,0.9396347248576851,0.8408444022770398,0.01793698980750244,0.01035615054306643,0.02830150022596777,0.015192198982475974,9.889381332946797,0.11777275544027344,1.0671088876032129,8432,7568,7200,8432,7568,65.00000096857548,143.96614275514227,82.91562099442402,178.83650775587878,0.021111111111111112,0.021670190274841437,0.021386997584010543,0.021220607143635453,0.04694444444444444,0.06316067653276955,0.053858400849125534,0.04948548135108804,0.07013888888888889,0.090776955602537,0.07913446712225031,0.07348001308062205,547379,0.9166117077929552,0.34080408638256127,0.5758076214103939,0.08338829220704484,0.9166117077929552,0.34080408638256127,0.5758076214103939,0.08338829220704484,0.8538899430740038,0.4721299810246679,0.05811195445920304,0.8538899430740038,0.4721299810246679,0.05811195445920304,0.4721299810246679,0.3817599620493359,0.1461100569259962,0.8538899430740038,0.4721299810246679,0.05811195445920304,0.3817599620493359,0.9396347248576851,0.9368393234672304,52.56781868561296,10.0,96.82795328180796,roi,3,3.6864,10172,31985,14012,-4.0,4.0,0.0,2.35,-2.0,2.0
26,sample_0026,C2_radial_echo,3Cam,0.06243783843518621,0.07272976304615807,0.06425641207307338,0.9375621615648138,0.748148966736656,0.020852581202388237,0.011507052709725315,0.02998645155617176,0.015439309294057898,9.682827676229296,0.12426970512100921,0.9255247276756843,9049,7301,8481,9049,7301,57.879185376418185,266.8801268784741,82.91562099442402,176.77669793081492,0.020280627284518335,0.02547596219695932,0.02258334809853602,0.02114296802013737,0.046456785756396654,0.07272976304615807,0.05669752256265409,0.05007458507653192,0.07204339110953897,0.10067114093959731,0.08398471505676873,0.07638785862286818,546396,0.9173127182483034,0.31014868337249907,0.6071640348758044,0.08268728175169657,0.9173127182483034,0.31014868337249907,0.6071640348758044,0.08268728175169657,0.9372306332191402,0.4445795115482374,0.06343242347220687,0.9372306332191402,0.4445795115482374,0.06343242347220687,0.4445795115482374,0.49265112167090286,0.06276936678085976,0.9372306332191402,0.4445795115482374,0.06343242347220687,0.49265112167090286,0.9375621615648138,0.9272702369538419,53.85413174363536,10.0,97.43289902595113,roi,3,3.6864,9831,31496,13872,-4.0,4.0,0.0,2.35,-2.0,2.0
30,sample_0030,C2_radial_echo,3Cam,0.0677463503649635,0.06544231764097258,0.06727265564987886,0.9322536496350365,0.8241332116788321,0.020275519033824532,0.011649294911097487,0.029820267043775012,0.015587079131772347,9.738233582452573,0.13140188829116684,1.052252465611688,8768,7732,8294,8768,7732,60.41523076822993,188.2817066432433,78.74007991343672,183.33371171492874,0.021581866409452616,0.024573202276254525,0.02298059926591817,0.022120417281736974,0.051965276103207135,0.06544231764097258,0.05793029218291953,0.05419753962663575,0.0768025078369906,0.09661148473874806,0.0855756124817933,0.08008666154387425,546461,0.921848036730892,0.3140443691315574,0.6078036675993346,0.07815196326910795,0.921848036730892,0.3140443691315574,0.6078036675993346,0.07815196326910795,0.9459397810218978,0.4718293795620438,0.07367700729927007,0.9459397810218978,0.4718293795620438,0.07367700729927007,0.4718293795620438,0.474110401459854,0.05406021897810219,0.9459397810218978,0.4718293795620438,0.07367700729927007,0.474110401459854,0.9322536496350365,0.9345576823590274,55.24189943239383,10.0,97.23160993507281,roi,3,3.6864,10242,31919,14058,-4.0,4.0,0.0,2.35,-2.0,2.0
34,sample_0034,C2_radial_echo,3Cam,0.07071974449640699,0.07493890849850665,0.07152513729047799,0.9292802555035931,0.777232804836318,0.022498928915199907,0.012298425048628976,0.0323096018321273,0.016448843063553917,9.51069420102498,0.14346839577969173,0.9453781590638866,8767,7366,8193,8767,7366,62.84902638640612,215.7544933189066,83.81527432014595,189.5059307937344,0.02245819602099353,0.02660874287265816,0.02435792314664599,0.023181382490754188,0.05614549005248383,0.07493890849850665,0.0641950039540401,0.05911026205549512,0.07762724276821677,0.1004615802335053,0.08758051567997159,0.08132414452059396,546702,0.9163712589308252,0.31176399574173863,0.6046072631890865,0.0836287410691748,0.9163712589308252,0.31176399574173863,0.6046072631890865,0.0836287410691748,0.9345272042888103,0.48157864719972626,0.08189802669100034,0.9345272042888103,0.48157864719972626,0.08189802669100034,0.48157864719972626,0.45294855708908405,0.06547279571118969,0.9345272042888103,0.48157864719972626,0.08189802669100034,0.45294855708908405,0.9292802555035931,0.9250610915014934,55.41657880873119,10.0,95.75383730772123,roi,3,3.6864,9882,31358,13686,-4.0,4.0,0.0,2.35,-2.0,2.0
38,sample_0038,C2_radial_echo,3Cam,0.05644254553631662,0.060527677185721676,0.05721485408039888,0.9435574544636833,0.8167303800314819,0.018692946655296194,0.010514799732571568,0.026473906674219838,0.013961605584642234,9.901054859720533,0.11325180189806883,1.0335728789456105,8894,7732,8340,8894,7732,60.207973791130186,266.7442627375591,79.05694268224971,181.4145799152899,0.019304556354916066,0.022374547335747542,0.020726487458291042,0.019849255971808966,0.04124700239808154,0.060527677185721676,0.04906102885785126,0.04405359635312228,0.06306954436450839,0.08484221417485774,0.0723534064326627,0.06648172461596367,546409,0.9125215726680929,0.3157744473462187,0.5967471253218742,0.08747842733190705,0.9125215726680929,0.3157744473462187,0.5967471253218742,0.08747842733190705,0.9377108162806387,0.48088599055543063,0.0588036878794693,0.9377108162806387,0.48088599055543063,0.0588036878794693,0.48088599055543063,0.456824825725208,0.06228918371936137,0.9377108162806387,0.48088599055543063,0.0588036878794693,0.456824825725208,0.9435574544636833,0.9394723228142783,54.83772235915127,10.0,99.47996858653589,roi,3,3.6864,10284,32420,14331,-4.0,4.0,0.0,2.35,-2.0,2.0
3,sample_0003,N2_mirrored_support,3Cam,0.11665333866453419,0.09852501687072207,0.11251292719359662,0.8833466613354658,0.9347261095561775,0.025923480913461652,0.016410614525139665,0.03925051055725066,0.02450879915668648,9.239024391723978,0.1857207629811577,1.0962320217495811,10004,10373,7372,10004,10373,33.54102016229699,120.93386802653328,92.19544594674805,256.75864535535726,0.04218665219750407,0.03171695748578039,0.036210200285204115,0.03957399523730512,0.10892566467715681,0.09852501687072207,0.10346461983056542,0.10667349862886313,0.17837764514378732,0.15559625951990746,0.16620995819593348,0.17330287079948084,543760,0.9015668677357658,0.294162865970281,0.6074040017654848,0.09843313226423422,0.9015668677357658,0.294162865970281,0.6074040017654848,0.09843313226423422,0.7369052379048381,0.36185525789684125,0.06057576969212315,0.7369052379048381,0.36185525789684125,0.06057576969212315,0.36185525789684125,0.3750499800079968,0.2630947620951619,0.7369052379048381,0.36185525789684125,0.06057576969212315,0.3750499800079968,0.8833466613354658,0.9014749831292779,46.7412828821686,10.0,97.301928364582,roi,3,3.6864,12953,32786,14343,-4.0,4.0,0.0,2.35,-2.0,2.0
7,sample_0007,N2_mirrored_support,3Cam,0.1884517766497462,0.17258934935342632,0.18505023887090516,0.8115482233502538,0.8593485617597293,0.03877654987592092,0.027777777777777776,0.06739841479905714,0.046087091275375795,8.263008078911176,0.27865719851918846,1.049580064308977,9456,9821,6781,9456,9821,27.386128283343414,155.0806265035896,73.82411640123205,240.26027911483635,0.07019613626308804,0.0530495876183688,0.06043010603339767,0.06593393738301855,0.19289190384898983,0.17258934935342632,0.18217672118139022,0.1884580499143776,0.277097773189795,0.23938499134507688,0.256864517430767,0.2686336484157809,545118,0.9036960804816572,0.3037177271709978,0.5999783533106593,0.09630391951834281,0.9036960804816572,0.3037177271709978,0.5999783533106593,0.09630391951834281,0.7171108291032149,0.31006768189509304,0.04854060913705584,0.7171108291032149,0.31006768189509304,0.04854060913705584,0.31006768189509304,0.40704314720812185,0.2828891708967851,0.7171108291032149,0.31006768189509304,0.04854060913705584,0.40704314720812185,0.8115482233502538,0.8274106506465737,44.20203373561013,10.0,96.39495713989888,roi,3,3.6864,12682,33489,14677,-4.0,4.0,0.0,2.35,-2.0,2.0
11,sample_0011,N2_mirrored_support,3Cam,0.17302335547460895,0.15412224216193393,0.1688811350840656,0.826976644525391,0.8584743946860939,0.03532318217825432,0.02579906185229628,0.05167830490561581,0.035031023784901756,8.599600511625287,0.2467127555940215,1.0667280677793332,9334,9473,6739,9334,9473,29.580399356280374,120.93386802653328,80.7774733106957,245.02040968983133,0.06321412672503339,0.04993138393328407,0.05579309003335851,0.06002078199246667,0.15937082653212642,0.15412224216193393,0.1567025977489966,0.158292704899329,0.23163674135628431,0.2250606988282487,0.2283013754702854,0.23029096823037645,546083,0.9045749455668827,0.3081179967147851,0.5964569488520975,0.09542505443311732,0.9045749455668827,0.3081179967147851,0.5964569488520975,0.09542505443311732,0.721984143989715,0.345189629312192,0.06395971716305979,0.721984143989715,0.345189629312192,0.06395971716305979,0.345189629312192,0.376794514677523,0.278015856010285,0.721984143989715,0.345189629312192,0.06395971716305979,0.376794514677523,0.826976644525391,0.8458777578380661,45.79311793743251,10.0,98.7352523641434,roi,3,3.6864,12137,32657,14655,-4.0,4.0,0.0,2.35,-2.0,2.0
15,sample_0015,N2_mirrored_support,3Cam,0.12311253168742423,0.12703302119270576,0.12387715030889823,0.8768874683125758,0.7808883500495977,0.024708246073585304,0.01884891233477565,0.035951512423435986,0.023256603517349088,9.188789244132522,0.18073842535514784,0.9961734979191129,9073,8116,7026,9073,8116,36.74234668925129,135.7387216276468,70.08917316345554,254.22677174702204,0.0417022487902078,0.039181862986692954,0.040402787703024294,0.041172561170687565,0.12026757756902932,0.12703302119270576,0.12355775769747833,0.1215623960811363,0.1811841730714489,0.17816658452439627,0.17966270894757883,0.18057250559603116,546748,0.8997783256637426,0.28016014690497265,0.61961817875877,0.10022167433625728,0.8997783256637426,0.28016014690497265,0.61961817875877,0.10022167433625728,0.7743855395128403,0.36911716080678936,0.048826187589551415,0.7743855395128403,0.36911716080678936,0.048826187589551415,0.36911716080678936,0.4052683787060509,0.22561446048715972,0.7743855395128403,0.36911716080678936,0.048826187589551415,0.4052683787060509,0.8768874683125758,0.8729669788072942,47.67539110830443,10.0,99.01048620882825,roi,3,3.6864,10948,32459,14325,-4.0,4.0,0.0,2.35,-2.0,2.0
19,sample_0019,N2_mirrored_support,3Cam,0.11957511380880122,0.12308558558558559,0.1202610969557306,0.8804248861911987,0.7877592311583207,0.02812887638152366,0.018287388756240502,0.04103679532639434,0.02389861954026603,9.052200282044593,0.19747380733244613,1.0269383555819924,9885,8880,7733,9885,8880,37.41657442528981,127.65183619192149,70.00000104308128,183.44277249978086,0.04021725074356653,0.03795045045045045,0.03905098290683479,0.03974248287774603,0.11470321996637786,0.12308558558558559,0.11874665811405162,0.1162870950280814,0.17496443812233287,0.1769144144144144,0.17593402326175323,0.17535098691589598,544702,0.899897558665105,0.3010655367522058,0.5988320219128992,0.10010244133489504,0.899897558665105,0.3010655367522058,0.5988320219128992,0.10010244133489504,0.7822964087000506,0.3768335862417805,0.08042488619119878,0.7822964087000506,0.3768335862417805,0.08042488619119878,0.3768335862417805,0.4054628224582701,0.21770359129994943,0.7822964087000506,0.3768335862417805,0.08042488619119878,0.4054628224582701,0.8804248861911987,0.8769144144144144,48.42505733163184,10.0,102.16137894516888,roi,3,3.6864,11428,32865,14707,-4.0,4.0,0.0,2.35,-2.0,2.0
23,sample_0023,N2_mirrored_support,3Cam,0.0992063492063492,0.10452613153288322,0.10022654075527651,0.9007936507936508,0.710515873015873,0.015286209421267497,0.01243279569892473,0.024600527216330718,0.01795426452410383,9.499722973739406,0.14217587578548863,0.9214817318170386,10080,7998,7522,10080,7998,39.05124896144222,141.4080876393352,71.41428534958426,253.25135560740915,0.028715767083222547,0.0277569392348087,0.028228213378732058,0.028518738438349286,0.09239563945759106,0.10452613153288322,0.09808726292103268,0.09459114231494752,0.15634139856421164,0.16641660415103776,0.16122174767721578,0.15825764765965816,544553,0.8998811869551724,0.27084783299329906,0.6290333539618733,0.10011881304482759,0.8998811869551724,0.27084783299329906,0.6290333539618733,0.10011881304482759,0.7462301587301587,0.3653769841269841,0.0556547619047619,0.7462301587301587,0.3653769841269841,0.0556547619047619,0.3653769841269841,0.3808531746031746,0.25376984126984126,0.7462301587301587,0.3653769841269841,0.0556547619047619,0.3808531746031746,0.9007936507936508,0.8954738684671167,47.260205036122684,10.0,97.38984128342817,roi,3,3.6864,10628,33312,14733,-4.0,4.0,0.0,2.35,-2.0,2.0
27,sample_0027,N2_mirrored_support,3Cam,0.08966001404071808,0.0798630390523783,0.08751293316929389,0.9103399859592819,0.9971918563835122,0.02246230595349937,0.015245541167847544,0.027814944205252424,0.0161629548532081,9.736309872225464,0.14501434207780095,1.1864532932311538,9971,10806,8255,9971,10806,43.011626976136306,104.04326178378946,90.5538527307317,207.5450739101281,0.035614778921865535,0.028872848417545807,0.03189139236967981,0.03402574810797433,0.08637189582071472,0.0798630390523783,0.08299004170481611,0.08498661001546423,0.12792247122955785,0.11530631130853229,0.12128719419661807,0.12518310670445684,544006,0.9011352815961589,0.3123752311555387,0.5887600504406202,0.09886471840384113,0.9011352815961589,0.3123752311555387,0.5887600504406202,0.09886471840384113,0.8279009126466753,0.4047738441480293,0.07922976632233478,0.8279009126466753,0.4047738441480293,0.07922976632233478,0.4047738441480293,0.42312706849864606,0.17209908735332463,0.8279009126466753,0.4047738441480293,0.07922976632233478,0.42312706849864606,0.9103399859592819,0.9201369609476217,50.152451697132115,10.0,97.53751401943711,roi,3,3.6864,13485,32947,14625,-4.0,4.0,0.0,2.35,-2.0,2.0
31,sample_0031,N2_mirrored_support,3Cam,0.13602471239880698,0.12557839233831916,0.13379868628933794,0.863975287601193,0.8655730720068172,0.029505863653054916,0.02238397548161121,0.0408263867672775,0.027508246069106863,9.150518585474115,0.19981431793304638,1.1486617650350017,9388,9293,7275,9388,9293,35.355339586162984,113.3578421767098,65.95453077416367,195.81867440151885,0.05017182130584193,0.04401162165070483,0.04689026324633839,0.0488055815918103,0.12879725085910654,0.12557839233831916,0.12716745594961493,0.12814034542331904,0.1888659793814433,0.17884429140213062,0.1837185683199172,0.18677278583526594,545987,0.8984627839124375,0.31994351513863883,0.5785192687737987,0.10153721608756253,0.8984627839124375,0.31994351513863883,0.5785192687737987,0.10153721608756253,0.7749254367277375,0.35172560715807416,0.05027694929697486,0.7749254367277375,0.35172560715807416,0.05027694929697486,0.35172560715807416,0.4231998295696634,0.22507456327226247,0.7749254367277375,0.35172560715807416,0.05027694929697486,0.4231998295696634,0.863975287601193,0.8744216076616809,46.4768608417582,10.0,96.58640488257089,roi,3,3.6864,12234,33106,14756,-4.0,4.0,0.0,2.35,-2.0,2.0
